validation_step,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - _step,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - _step__MIN,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - _step__MAX,Eii,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-Eii__MIN,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-Eii__MAX,iEE,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iEE__MIN,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iEE__MAX,iEi,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iEi__MIN,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iEi__MAX,EEi,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EEi__MIN,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EEi__MAX,iiE,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iiE__MIN,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iiE__MAX,EiE,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EiE__MIN,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EiE__MAX,iii,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iii__MIN,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iii__MAX,EEE,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EEE__MIN,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EEE__MAX
2210,97457.5,97454,97461,0,0,0,0.673684211,0.673684211,0.673684211,0,0,0,0,0,0,0.659793814,0.659793814,0.659793814,0,0,0,0.639391979,0.639391979,0.639391979,0.917942648,0.917942648,0.917942648
2211,97465.5,97462,97469,1,1,1,0.857142857,0.857142857,0.857142857,0,0,0,0.974358974,0.974358974,0.974358974,0.837209302,0.837209302,0.837209302,0,0,0,0.972758753,0.972758753,0.972758753,0.89025894,0.89025894,0.89025894
2212,97473.5,97470,97477,0.984615385,0.984615385,0.984615385,0.653061224,0.653061224,0.653061224,0,0,0,0.96969697,0.96969697,0.96969697,0.659793814,0.659793814,0.659793814,0,0,0,0.982890007,0.982890007,0.982890007,0.909657321,0.909657321,0.909657321
2213,97481.5,97478,97485,1,1,1,0.453900709,0.453900709,0.453900709,0,0,0,1,1,1,0.5,0.5,0.5,0,0,0,0.984065461,0.984065461,0.984065461,0.93080612,0.93080612,0.93080612
2214,97489.5,97486,97493,0.984615385,0.984615385,0.984615385,0.731034483,0.731034483,0.731034483,0,0,0,0.96969697,0.96969697,0.96969697,0.876033058,0.876033058,0.876033058,0,0,0,0.977618549,0.977618549,0.977618549,0.932036211,0.932036211,0.932036211
2215,97497.5,97494,97501,0.702702703,0.702702703,0.702702703,0.823529412,0.823529412,0.823529412,0,0,0,0.541666667,0.541666667,0.541666667,0.875,0.875,0.875,0,0,0,0.933436207,0.933436207,0.933436207,0.861441467,0.861441467,0.861441467
2216,117451.5,117448,117455,0.571428571,0.571428571,0.571428571,0,0,0,0,0,0,0.571428571,0.571428571,0.571428571,0,0,0,0,0,0,0.936625152,0.936625152,0.936625152,0.913168407,0.913168407,0.913168407
2217,117459.5,117456,117463,0.727272727,0.727272727,0.727272727,0,0,0,0,0,0,0.790123457,0.790123457,0.790123457,0,0,0,0,0,0,0.953572288,0.953572288,0.953572288,0.849960096,0.849960096,0.849960096
2218,117467.5,117464,117471,0.680851064,0.680851064,0.680851064,0.588235294,0.588235294,0.588235294,0,0,0,0.769230769,0.769230769,0.769230769,0.574712644,0.574712644,0.574712644,0,0,0,0.955649419,0.955649419,0.955649419,0.704431017,0.704431017,0.704431017
2219,117475.5,117472,117479,0.96969697,0.96969697,0.96969697,0.727272727,0.727272727,0.727272727,0,0,0,0.744186047,0.744186047,0.744186047,0.820512821,0.820512821,0.820512821,0,0,0,0.991617739,0.991617739,0.991617739,0.968517459,0.968517459,0.968517459
2220,117483.5,117480,117487,0.955223881,0.955223881,0.955223881,0.780487805,0.780487805,0.780487805,0,0,0,0.771084337,0.771084337,0.771084337,0.820512821,0.820512821,0.820512821,0,0,0,0.979274224,0.979274224,0.979274224,0.910714286,0.910714286,0.910714286
2221,117491.5,117488,117495,0.692307692,0.692307692,0.692307692,0.736842105,0.736842105,0.736842105,0,0,0,0.6,0.6,0.6,0.903225806,0.903225806,0.903225806,0,0,0,0.993815524,0.993815524,0.993815524,0.937893789,0.937893789,0.937893789
2222,117499.5,117496,117503,0.918032787,0.918032787,0.918032787,0.790123457,0.790123457,0.790123457,0,0,0,0.918032787,0.918032787,0.918032787,0.752941176,0.752941176,0.752941176,0,0,0,0.992819422,0.992819422,0.992819422,0.975957553,0.975957553,0.975957553
2223,117507.5,117504,117511,1,1,1,0.727272727,0.727272727,0.727272727,0,0,0,1,1,1,0.688172043,0.688172043,0.688172043,0,0,0,0.991758979,0.991758979,0.991758979,0.97404678,0.97404678,0.97404678
2224,117515.5,117512,117519,1,1,1,0.37037037,0.37037037,0.37037037,0,0,0,1,1,1,0.380952381,0.380952381,0.380952381,0,0,0,0.97805952,0.97805952,0.97805952,0.924265323,0.924265323,0.924265323
2225,117523.5,117520,117527,0.818181818,0.818181818,0.818181818,0.686567164,0.686567164,0.686567164,0,0,0,0.761904762,0.761904762,0.761904762,0.696969697,0.696969697,0.696969697,0,0,0,0.995966491,0.995966491,0.995966491,0.975412207,0.975412207,0.975412207
2226,117531.5,117528,117535,0.724637681,0.724637681,0.724637681,0.955223881,0.955223881,0.955223881,0,0,0,0.712328767,0.712328767,0.712328767,0.941176471,0.941176471,0.941176471,0,0,0,0.980114687,0.980114687,0.980114687,0.963963125,0.963963125,0.963963125
2227,117539.5,117536,117543,0.688172043,0.688172043,0.688172043,0.96969697,0.96969697,0.96969697,0,0,0,0.653061224,0.653061224,0.653061224,0.984615385,0.984615385,0.984615385,0,0,0,0.979601407,0.979601407,0.979601407,0.966433185,0.966433185,0.966433185
2228,117547.5,117544,117551,0.744186047,0.744186047,0.744186047,0.538461538,0.538461538,0.538461538,0,0,0,0.688172043,0.688172043,0.688172043,0.583333333,0.583333333,0.583333333,0,0,0,0.983225391,0.983225391,0.983225391,0.948622881,0.948622881,0.948622881
2229,117555.5,117552,117559,0.583333333,0.583333333,0.583333333,0.909090909,0.909090909,0.909090909,0,0,0,0.4,0.4,0.4,0.909090909,0.909090909,0.909090909,0,0,0,0.994919327,0.994919327,0.994919327,0.955402574,0.955402574,0.955402574
2230,117563.5,117560,117567,0.457831325,0.457831325,0.457831325,0.853333333,0.853333333,0.853333333,0,0,0,0.376237624,0.376237624,0.376237624,0.876712329,0.876712329,0.876712329,0,0,0,0.987216378,0.987216378,0.987216378,0.975425331,0.975425331,0.975425331
2231,117571.5,117568,117575,0.633663366,0.633663366,0.633663366,0.842105263,0.842105263,0.842105263,0,0,0,0.556521739,0.556521739,0.556521739,0.831168831,0.831168831,0.831168831,0,0,0,0.960374535,0.960374535,0.960374535,0.927631579,0.927631579,0.927631579
2232,117579.5,117576,117583,0.633663366,0.633663366,0.633663366,0.425,0.425,0.425,0,0,0,0.62745098,0.62745098,0.62745098,0.419753086,0.419753086,0.419753086,0,0,0,0.977989995,0.977989995,0.977989995,0.953917947,0.953917947,0.953917947
2233,117587.5,117584,117591,0.701754386,0.701754386,0.701754386,0.52173913,0.52173913,0.52173913,0,0,0,0.727272727,0.727272727,0.727272727,0.558139535,0.558139535,0.558139535,0,0,0,0.993798502,0.993798502,0.993798502,0.947440273,0.947440273,0.947440273
2234,117595.5,117592,117599,0,0,0,0.876712329,0.876712329,0.876712329,0,0,0,0,0,0,0.842105263,0.842105263,0.842105263,0,0,0,0.993067743,0.993067743,0.993067743,0.982153974,0.982153974,0.982153974
2235,117603.5,117600,117607,0,0,0,0.876712329,0.876712329,0.876712329,0,0,0,0,0,0,0.876712329,0.876712329,0.876712329,0,0,0,0.946200668,0.946200668,0.946200668,0.972063521,0.972063521,0.972063521
2236,117611.5,117608,117615,0.333333333,0.333333333,0.333333333,0.944444444,0.944444444,0.944444444,0,0,0,0.344827586,0.344827586,0.344827586,0.971428571,0.971428571,0.971428571,0,0,0,0.920489538,0.920489538,0.920489538,0.950676737,0.950676737,0.950676737
2237,117619.5,117616,117623,0.336448598,0.336448598,0.336448598,0.7,0.7,0.7,0,0,0,0.310344828,0.310344828,0.310344828,0.682926829,0.682926829,0.682926829,0,0,0,0.97316537,0.97316537,0.97316537,0.834465887,0.834465887,0.834465887
2238,117627.5,117624,117631,0,0,0,0.927536232,0.927536232,0.927536232,0,0,0,0,0,0,0.901408451,0.901408451,0.901408451,0,0,0,0.985877268,0.985877268,0.985877268,0.978049944,0.978049944,0.978049944
2239,117635.5,117632,117639,0,0,0,0.901408451,0.901408451,0.901408451,0,0,0,0,0,0,0.914285714,0.914285714,0.914285714,0,0,0,0.99447412,0.99447412,0.99447412,0.995645729,0.995645729,0.995645729
2240,117643.5,117640,117647,0.285714286,0.285714286,0.285714286,0.78125,0.78125,0.78125,0,0,0,0.28,0.28,0.28,0.877192982,0.877192982,0.877192982,0,0,0,0.80401662,0.80401662,0.80401662,0.977854531,0.977854531,0.977854531
2241,117651.5,117648,117655,0.492307692,0.492307692,0.492307692,0,0,0,0,0,0,0.561403509,0.561403509,0.561403509,0,0,0,0,0,0,0.846427965,0.846427965,0.846427965,0.961814745,0.961814745,0.961814745
2242,117659.5,117656,117663,0.615384615,0.615384615,0.615384615,0,0,0,0,0,0,0.735632184,0.735632184,0.735632184,0,0,0,0,0,0,0.929153925,0.929153925,0.929153925,0.934219986,0.934219986,0.934219986
2243,117667.5,117664,117671,0.504672897,0.504672897,0.504672897,0.588235294,0.588235294,0.588235294,0,0,0,0.5,0.5,0.5,0.588235294,0.588235294,0.588235294,0,0,0,0.967608245,0.967608245,0.967608245,0.837018837,0.837018837,0.837018837
2244,117675.5,117672,117679,0,0,0,0.853333333,0.853333333,0.853333333,0,0,0,0,0,0,0.831168831,0.831168831,0.831168831,0,0,0,0.976634392,0.976634392,0.976634392,0.93236128,0.93236128,0.93236128
2245,117683.5,117680,117687,0.537815126,0.537815126,0.537815126,0.888888889,0.888888889,0.888888889,0,0,0,0.503937008,0.503937008,0.503937008,0.888888889,0.888888889,0.888888889,0,0,0,0.945343331,0.945343331,0.945343331,0.918684254,0.918684254,0.918684254
2246,117691.5,117688,117695,0.727272727,0.727272727,0.727272727,0.820512821,0.820512821,0.820512821,0,0,0,0.621359223,0.621359223,0.621359223,0.810126582,0.810126582,0.810126582,0,0,0,0.984012865,0.984012865,0.984012865,0.97793722,0.97793722,0.97793722
2247,117699.5,117696,117703,0.780487805,0.780487805,0.780487805,0.745098039,0.745098039,0.745098039,0,0,0,0.719101124,0.719101124,0.719101124,0.730769231,0.730769231,0.730769231,0,0,0,0.979076839,0.979076839,0.979076839,0.959063196,0.959063196,0.959063196
2248,117707.5,117704,117711,0.53164557,0.53164557,0.53164557,0.47826087,0.47826087,0.47826087,0,0,0,0.424242424,0.424242424,0.424242424,0.468085106,0.468085106,0.468085106,0,0,0,0.977825072,0.977825072,0.977825072,0.828544949,0.828544949,0.828544949
2249,117715.5,117712,117719,0.186046512,0.186046512,0.186046512,0.735632184,0.735632184,0.735632184,0,0,0,0.13559322,0.13559322,0.13559322,0.744186047,0.744186047,0.744186047,0,0,0,0.970780165,0.970780165,0.970780165,0.935397367,0.935397367,0.935397367
2250,117723.5,117720,117727,0.492307692,0.492307692,0.492307692,0.64,0.64,0.64,0,0,0,0.615384615,0.615384615,0.615384615,0.673684211,0.673684211,0.673684211,0,0,0,0.970935803,0.970935803,0.970935803,0.948125121,0.948125121,0.948125121
2251,117731.5,117728,117735,0.659793814,0.659793814,0.659793814,0.984615385,0.984615385,0.984615385,0,0,0,0.96969697,0.96969697,0.96969697,0.955223881,0.955223881,0.955223881,0,0,0,0.997195638,0.997195638,0.997195638,0.992712551,0.992712551,0.992712551
2252,117739.5,117736,117743,0.512,0.512,0.512,0.060606061,0.060606061,0.060606061,0,0,0,0.820512821,0.820512821,0.820512821,0.052631579,0.052631579,0.052631579,0,0,0,0.995434132,0.995434132,0.995434132,0.984413744,0.984413744,0.984413744
2253,117747.5,117744,117751,0.87804878,0.87804878,0.87804878,0.775,0.775,0.775,0,0,0,0.871794872,0.871794872,0.871794872,0.746987952,0.746987952,0.746987952,0,0,0,0.983867529,0.983867529,0.983867529,0.90199765,0.90199765,0.90199765
2254,117755.5,117752,117759,0.901408451,0.901408451,0.901408451,0.901408451,0.901408451,0.901408451,0,0,0,0.927536232,0.927536232,0.927536232,0.927536232,0.927536232,0.927536232,0,0,0,0.985703704,0.985703704,0.985703704,0.932462687,0.932462687,0.932462687
2255,117763.5,117760,117767,0.96969697,0.96969697,0.96969697,0.771084337,0.771084337,0.771084337,0,0,0,0.96969697,0.96969697,0.96969697,0.771084337,0.771084337,0.771084337,0,0,0,0.989704368,0.989704368,0.989704368,0.953750486,0.953750486,0.953750486
2256,117771.5,117768,117775,0.944444444,0.944444444,0.944444444,0.6,0.6,0.6,0,0,0,0.944444444,0.944444444,0.944444444,0.615384615,0.615384615,0.615384615,0,0,0,0.991787745,0.991787745,0.991787745,0.905818334,0.905818334,0.905818334
2257,117779.5,117776,117783,0.87804878,0.87804878,0.87804878,0.831168831,0.831168831,0.831168831,0,0,0,0.610169492,0.610169492,0.610169492,0.752941176,0.752941176,0.752941176,0,0,0,0.976406534,0.976406534,0.976406534,0.961220916,0.961220916,0.961220916
2258,117787.5,117784,117791,1,1,1,0.771084337,0.771084337,0.771084337,0,0,0,1,1,1,0.727272727,0.727272727,0.727272727,0,0,0,0.988813613,0.988813613,0.988813613,0.987218045,0.987218045,0.987218045
2259,117795.5,117792,117799,0.914285714,0.914285714,0.914285714,0.538461538,0.538461538,0.538461538,0,0,0,0.955223881,0.955223881,0.955223881,0.549019608,0.549019608,0.549019608,0,0,0,0.99189038,0.99189038,0.99189038,0.986111111,0.986111111,0.986111111
2260,117803.5,117800,117807,0.810810811,0.810810811,0.810810811,0.666666667,0.666666667,0.666666667,0,0,0,0.882352941,0.882352941,0.882352941,0.59375,0.59375,0.59375,0,0,0,0.985222659,0.985222659,0.985222659,0.824116424,0.824116424,0.824116424
2261,117811.5,117808,117815,0.96969697,0.96969697,0.96969697,1,1,1,0,0,0,0.941176471,0.941176471,0.941176471,1,1,1,0,0,0,0.994398468,0.994398468,0.994398468,0.968345018,0.968345018,0.968345018
2262,117819.5,117816,117823,0.984615385,0.984615385,0.984615385,0.941176471,0.941176471,0.941176471,0,0,0,1,1,1,0.914285714,0.914285714,0.914285714,0,0,0,0.993811747,0.993811747,0.993811747,0.966244726,0.966244726,0.966244726
2263,117827.5,117824,117831,0.979591837,0.979591837,0.979591837,0.863636364,0.863636364,0.863636364,0,0,0,0.96,0.96,0.96,0.808510638,0.808510638,0.808510638,0,0,0,0.992564802,0.992564802,0.992564802,0.935463259,0.935463259,0.935463259
2264,117835.5,117832,117839,1,1,1,0.615384615,0.615384615,0.615384615,0,0,0,0.956521739,0.956521739,0.956521739,0.592592593,0.592592593,0.592592593,0,0,0,0.966545871,0.966545871,0.966545871,0.87081496,0.87081496,0.87081496
2265,117843.5,117840,117847,0.831168831,0.831168831,0.831168831,0.666666667,0.666666667,0.666666667,0,0,0,0.761904762,0.761904762,0.761904762,0.659793814,0.659793814,0.659793814,0,0,0,0.981531941,0.981531941,0.981531941,0.933469806,0.933469806,0.933469806
2266,117851.5,117848,117855,0.820512821,0.820512821,0.820512821,0.769230769,0.769230769,0.769230769,0,0,0,0.680851064,0.680851064,0.680851064,0.727272727,0.727272727,0.727272727,0,0,0,0.956607495,0.956607495,0.956607495,0.820023439,0.820023439,0.820023439
2267,117859.5,117856,117863,0.408163265,0.408163265,0.408163265,0.698412698,0.698412698,0.698412698,0,0,0,0.408163265,0.408163265,0.408163265,0.745762712,0.745762712,0.745762712,0,0,0,0.962116533,0.962116533,0.962116533,0.687614399,0.687614399,0.687614399
2268,117867.5,117864,117871,0.602409639,0.602409639,0.602409639,0.744186047,0.744186047,0.744186047,0,0,0,0.543478261,0.543478261,0.543478261,0.744186047,0.744186047,0.744186047,0,0,0,0.911041947,0.911041947,0.911041947,0.833178525,0.833178525,0.833178525
2269,117875.5,117872,117879,0.780487805,0.780487805,0.780487805,0.761904762,0.761904762,0.761904762,0,0,0,0.673684211,0.673684211,0.673684211,0.771084337,0.771084337,0.771084337,0,0,0,0.943264688,0.943264688,0.943264688,0.890498428,0.890498428,0.890498428
2270,117883.5,117880,117887,0.790123457,0.790123457,0.790123457,0.933333333,0.933333333,0.933333333,0,0,0,0.888888889,0.888888889,0.888888889,0.933333333,0.933333333,0.933333333,0,0,0,0.968203851,0.968203851,0.968203851,0.929757085,0.929757085,0.929757085
2271,117891.5,117888,117895,0.884615385,0.884615385,0.884615385,0.6,0.6,0.6,0,0,0,0.977777778,0.977777778,0.977777778,0.580645161,0.580645161,0.580645161,0,0,0,0.981434367,0.981434367,0.981434367,0.843345112,0.843345112,0.843345112
2272,117899.5,117896,117903,0.923076923,0.923076923,0.923076923,0.842105263,0.842105263,0.842105263,0,0,0,0.888888889,0.888888889,0.888888889,0.727272727,0.727272727,0.727272727,0,0,0,0.983046866,0.983046866,0.983046866,0.941877361,0.941877361,0.941877361
2273,117907.5,117904,117911,1,1,1,0.780487805,0.780487805,0.780487805,0,0,0,1,1,1,0.719101124,0.719101124,0.719101124,0,0,0,0.989761092,0.989761092,0.989761092,0.977867655,0.977867655,0.977867655
2274,117915.5,117912,117919,1,1,1,0.96969697,0.96969697,0.96969697,0,0,0,1,1,1,0.927536232,0.927536232,0.927536232,0,0,0,0.994095408,0.994095408,0.994095408,0.985061114,0.985061114,0.985061114
2275,117923.5,117920,117927,0.981818182,0.981818182,0.981818182,0.279069767,0.279069767,0.279069767,0,0,0,1,1,1,0.264150943,0.264150943,0.264150943,0,0,0,0.989115839,0.989115839,0.989115839,0.937394247,0.937394247,0.937394247
2276,117931.5,117928,117935,0.4375,0.4375,0.4375,0.941176471,0.941176471,0.941176471,0,0,0,0.311111111,0.311111111,0.311111111,0.703296703,0.703296703,0.703296703,0,0,0,0.976569443,0.976569443,0.976569443,0.923398693,0.923398693,0.923398693
2277,117939.5,117936,117943,0.96969697,0.96969697,0.96969697,0.96969697,0.96969697,0.96969697,0,0,0,0.941176471,0.941176471,0.941176471,0.810126582,0.810126582,0.810126582,0,0,0,0.961959496,0.961959496,0.961959496,0.922295679,0.922295679,0.922295679
2278,117947.5,117944,117951,0.984615385,0.984615385,0.984615385,0.64,0.64,0.64,0,0,0,0.914285714,0.914285714,0.914285714,0.62745098,0.62745098,0.62745098,0,0,0,0.953620379,0.953620379,0.953620379,0.911792364,0.911792364,0.911792364
2279,117955.5,117952,117959,0.847457627,0.847457627,0.847457627,0.243902439,0.243902439,0.243902439,0,0,0,0.872727273,0.872727273,0.872727273,0.303030303,0.303030303,0.303030303,0,0,0,0.982077273,0.982077273,0.982077273,0.915728155,0.915728155,0.915728155
2280,117963.5,117960,117967,0,0,0,0.941176471,0.941176471,0.941176471,0,0,0,0,0,0,0.955223881,0.955223881,0.955223881,0,0,0,0.998617614,0.998617614,0.998617614,0.995926478,0.995926478,0.995926478
2281,117971.5,117968,117975,0,0,0,0.542372881,0.542372881,0.542372881,0,0,0,0,0,0,0.547008547,0.547008547,0.547008547,0,0,0,0.963287826,0.963287826,0.963287826,0.966495128,0.966495128,0.966495128
2282,117979.5,117976,117983,0.666666667,0.666666667,0.666666667,0.359375,0.359375,0.359375,0,0,0,0.727272727,0.727272727,0.727272727,0.353846154,0.353846154,0.353846154,0,0,0,0.804301075,0.804301075,0.804301075,0.979774083,0.979774083,0.979774083
2283,117987.5,117984,117991,0.643478261,0.643478261,0.643478261,0.909090909,0.909090909,0.909090909,0,0,0,0.711538462,0.711538462,0.711538462,0.689655172,0.689655172,0.689655172,0,0,0,0,0,0,0.972279554,0.972279554,0.972279554
2284,117995.5,117992,117999,0.790123457,0.790123457,0.790123457,1,1,1,0,0,0,0.914285714,0.914285714,0.914285714,0.99009901,0.99009901,0.99009901,0,0,0,0,0,0,0.887098447,0.887098447,0.887098447
2285,118003.5,118000,118007,0.901098901,0.901098901,0.901098901,0.948148148,0.948148148,0.948148148,0,0,0,0.964705882,0.964705882,0.964705882,0.941176471,0.941176471,0.941176471,0,0,0,0.169916972,0.169916972,0.169916972,0.839183248,0.839183248,0.839183248
2286,118011.5,118008,118015,0.985507246,0.985507246,0.985507246,0.82,0.82,0.82,0,0,0,0.964539007,0.964539007,0.964539007,0.911111111,0.911111111,0.911111111,0,0,0,0.761551905,0.761551905,0.761551905,0.808686891,0.808686891,0.808686891
2287,118019.5,118016,118023,0.886075949,0.886075949,0.886075949,0.666666667,0.666666667,0.666666667,0,0,0,0.945945946,0.945945946,0.945945946,0.804878049,0.804878049,0.804878049,0,0,0,0.946569205,0.946569205,0.946569205,0.895353026,0.895353026,0.895353026
2288,118027.5,118024,118031,0.955223881,0.955223881,0.955223881,0.512,0.512,0.512,0,0,0,0.929577465,0.929577465,0.929577465,0.556521739,0.556521739,0.556521739,0,0,0,0.97227991,0.97227991,0.97227991,0.930577532,0.930577532,0.930577532
2289,118035.5,118032,118039,0.842105263,0.842105263,0.842105263,0.576576577,0.576576577,0.576576577,0,0,0,0.727272727,0.727272727,0.727272727,0.64,0.64,0.64,0,0,0,0.959890735,0.959890735,0.959890735,0.913592233,0.913592233,0.913592233
2290,118043.5,118040,118047,0.603773585,0.603773585,0.603773585,0.587155963,0.587155963,0.587155963,0,0,0,0.47761194,0.47761194,0.47761194,0.603773585,0.603773585,0.603773585,0,0,0,0.969073096,0.969073096,0.969073096,0.938820247,0.938820247,0.938820247
2291,118051.5,118048,118055,0.402515723,0.402515723,0.402515723,0.434782609,0.434782609,0.434782609,0,0,0,0.397515528,0.397515528,0.397515528,0.434782609,0.434782609,0.434782609,0,0,0,0.983686298,0.983686298,0.983686298,0.952775775,0.952775775,0.952775775
2292,118059.5,118056,118063,0.765957447,0.765957447,0.765957447,0.75,0.75,0.75,0,0,0,0.72,0.72,0.72,0.674157303,0.674157303,0.674157303,0,0,0,0.99243335,0.99243335,0.99243335,0.961876833,0.961876833,0.961876833
2293,118067.5,118064,118071,0.831168831,0.831168831,0.831168831,0.831168831,0.831168831,0.831168831,0,0,0,0.735632184,0.735632184,0.735632184,0.820512821,0.820512821,0.820512821,0,0,0,0.97460076,0.97460076,0.97460076,0.899518352,0.899518352,0.899518352
2294,118075.5,118072,118079,0.96969697,0.96969697,0.96969697,0.761904762,0.761904762,0.761904762,0,0,0,0.842105263,0.842105263,0.842105263,0.695652174,0.695652174,0.695652174,0,0,0,0.982636268,0.982636268,0.982636268,0.931732419,0.931732419,0.931732419
2295,118083.5,118080,118087,0.833333333,0.833333333,0.833333333,0.8,0.8,0.8,0,0,0,0.784313725,0.784313725,0.784313725,0.814814815,0.814814815,0.814814815,0,0,0,0.983593193,0.983593193,0.983593193,0.85065152,0.85065152,0.85065152
2296,118091.5,118088,118095,0,0,0,0.842105263,0.842105263,0.842105263,0,0,0,0,0,0,0.820512821,0.820512821,0.820512821,0,0,0,0.995149587,0.995149587,0.995149587,0.983725136,0.983725136,0.983725136
2297,118099.5,118096,118103,0,0,0,0.901408451,0.901408451,0.901408451,0,0,0,0,0,0,0.876712329,0.876712329,0.876712329,0,0,0,0.988718775,0.988718775,0.988718775,0.985780367,0.985780367,0.985780367
2298,118107.5,118104,118111,0.12987013,0.12987013,0.12987013,0.830769231,0.830769231,0.830769231,0,0,0,0.158730159,0.158730159,0.158730159,0.818181818,0.818181818,0.818181818,0,0,0,0.811492418,0.811492418,0.811492418,0.950812136,0.950812136,0.950812136
2299,118115.5,118112,118119,0.876712329,0.876712329,0.876712329,0,0,0,0,0,0,0.876712329,0.876712329,0.876712329,0,0,0,0,0,0,0.906119141,0.906119141,0.906119141,0.922449904,0.922449904,0.922449904
2300,118123.5,118120,118127,0.941176471,0.941176471,0.941176471,0,0,0,0,0,0,0.780487805,0.780487805,0.780487805,0,0,0,0,0,0,0.964769426,0.964769426,0.964769426,0.893950709,0.893950709,0.893950709
2301,118131.5,118128,118135,0.769230769,0.769230769,0.769230769,0.785714286,0.785714286,0.785714286,0,0,0,0.833333333,0.833333333,0.833333333,0.8,0.8,0.8,0,0,0,0.984527575,0.984527575,0.984527575,0.863622975,0.863622975,0.863622975
2302,118139.5,118136,118143,0.916666667,0.916666667,0.916666667,0.888888889,0.888888889,0.888888889,0,0,0,0.814814815,0.814814815,0.814814815,0.735632184,0.735632184,0.735632184,0,0,0,0.995125215,0.995125215,0.995125215,0.988353902,0.988353902,0.988353902
